File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
ovl_Bg_Kin2_Picture,FD4120,FD4CB0,D70DE0,D71750,B90,Y,80B6EFA0,80B6FB30,B90,0,actor,210
ovl_Bg_Kin2_Shelf,FD4CB0,FD5A40,D71750,D720A0,D90,Y,80B6FB30,80B708C0,D90,0,actor,211
ovl_En_Rail_Skb,FD5A40,FD8C10,D720A0,D741C0,31D0,Y,80B708C0,80B73A90,31D0,0,actor,212
ovl_En_Jg,FD8C10,FDB1B0,D741C0,D75B00,25A0,Y,80B73A90,80B76030,25A0,0,actor,213
ovl_En_Tru_Mt,FDB1B0,FDC8F0,D75B00,D76CC0,1740,Y,80B76030,80B77770,1740,0,actor,214
ovl_Obj_Um,FDC8F0,FE1A10,D76CC0,D7A460,5120,Y,80B77770,80B7C890,5120,0,actor,215
ovl_En_Neo_Reeba,FE1A10,FE3AB0,D7A460,D7BA50,20A0,Y,80B7C890,80B7E930,20A0,0,actor,216
ovl_Bg_Mbar_Chair,FE3AB0,FE3BE0,D7BA50,D7BB40,130,Y,80B7E930,80B7EA60,130,0,actor,217
ovl_Bg_Ikana_Block,FE3BE0,FE48B0,D7BB40,D7C4F0,CD0,Y,80B7EA60,80B7F730,CD0,0,actor,218
ovl_Bg_Ikana_Mirror,FE48B0,FE5460,D7C4F0,D7CCE0,BB0,Y,80B7F730,80B802E0,BB0,0,actor,219
ovl_Bg_Ikana_Rotaryroom,FE5460,FE7530,D7CCE0,D7E300,20D0,Y,80B802E0,80B823B0,20D0,0,actor,21A
ovl_Bg_Dblue_Balance,FE7530,FE8DF0,D7E300,D7F590,18C0,Y,80B823B0,80B83C80,18D0,10,actor,21B
ovl_Bg_Dblue_Waterfall,FE8DF0,FEA700,D7F590,D807B0,1910,Y,80B83C80,80B85590,1910,0,actor,21C
ovl_En_Kaizoku,FEA700,FF0440,D807B0,D84430,5D40,Y,80B85590,80B8B2D0,5D40,0,actor,21D
ovl_En_Ge2,FF0440,FF21A0,D84430,D85810,1D60,Y,80B8B2D0,80B8D030,1D60,0,actor,21E
ovl_En_Ma_Yts,FF21A0,FF3690,D85810,D865F0,14F0,Y,80B8D030,80B8E520,14F0,0,actor,21F
ovl_En_Ma_Yto,FF3690,FF6E30,D865F0,D882A0,37A0,Y,80B8E520,80B91CC0,37A0,0,actor,220
ovl_Obj_Tokei_Turret,FF6E30,FF7090,D882A0,D884B0,260,Y,80B91CC0,80B91F20,260,0,actor,221
ovl_Bg_Dblue_Elevator,FF7090,FF7C80,D884B0,D88DE0,BF0,Y,80B91F20,80B92B10,BF0,0,actor,222
ovl_Obj_Warpstone,FF7C80,FF8480,D88DE0,D89430,800,Y,80B92B10,80B93310,800,0,actor,223
ovl_En_Zog,FF8480,FFAF80,D89430,D8B330,2B00,Y,80B93310,80B95E20,2B10,10,actor,224
ovl_Obj_Rotlift,FFAF80,FFB340,D8B330,D8B6C0,3C0,Y,80B95E20,80B961E0,3C0,0,actor,225
ovl_Obj_Jg_Gakki,FFB340,FFB570,D8B6C0,D8B8C0,230,Y,80B961E0,80B96410,230,0,actor,226
ovl_Bg_Inibs_Movebg,FFB570,FFB730,D8B8C0,D8BA60,1C0,Y,80B96410,80B965D0,1C0,0,actor,227
ovl_En_Zot,FFB730,FFF210,D8BA60,D8DEA0,3AE0,Y,80B965D0,80B9A0B0,3AE0,0,actor,228
ovl_Obj_Tree,FFF210,FFF7B0,D8DEA0,D8E350,5A0,Y,80B9A0B0,80B9A650,5A0,0,actor,229
ovl_Obj_Y2lift,FFF7B0,FFFAE0,D8E350,D8E610,330,Y,80B9A650,80B9A980,330,0,actor,22A
ovl_Obj_Y2shutter,FFFAE0,10000B0,D8E610,D8EAF0,5D0,Y,80B9A980,80B9AF50,5D0,0,actor,22B
ovl_Obj_Boat,10000B0,1000840,D8EAF0,D8F140,790,Y,80B9AF50,80B9B6E0,790,0,actor,22C
ovl_Obj_Taru,1000840,10015B0,D8F140,D8FBC0,D70,Y,80B9B6E0,80B9C450,D70,0,actor,22D
ovl_Obj_Hunsui,10015B0,1003030,D8FBC0,D90F10,1A80,Y,80B9C450,80B9DEE0,1A90,10,actor,22E
ovl_En_Jc_Mato,1003030,1003410,D90F10,D91260,3E0,Y,80B9DEE0,80B9E2C0,3E0,0,actor,22F
ovl_Mir_Ray3,1003410,10046C0,D91260,D92180,12B0,Y,80B9E2C0,80B9F570,12B0,0,actor,230
ovl_En_Zob,10046C0,10066F0,D92180,D93570,2030,Y,80B9F570,80BA15A0,2030,0,actor,231
