File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
object_dno,1C4E000,1C5C210,1549710,1554720,E210,Y,,,,,object,
object_sinkai_kabe,1C5D000,1C5D080,1554720,1554780,80,Y,,,,,object,
object_kin2_obj,1C5E000,1C663C0,1554780,1559100,83C0,Y,,,,,object,
object_ishi,1C67000,1C67A60,1559100,15598C0,A60,Y,,,,,object,
object_hakugin_demo,1C68000,1C6B390,15598C0,155CE80,3390,Y,,,,,object,
object_jg,1C6C000,1C87220,155CE80,1570C30,1B220,Y,,,,,object,
object_gi_sword_2,1C88000,1C89560,1570C30,1571860,1560,Y,,,,,object,
object_gi_sword_3,1C8A000,1C8B2A0,1571860,1572460,12A0,Y,,,,,object,
object_gi_sword_4,1C8C000,1C8D460,1572460,15732D0,1460,Y,,,,,object,
object_um,1C8E000,1CA7E20,15732D0,157FB10,19E20,Y,,,,,object,
object_rb,1CA8000,1CA9EF0,157FB10,1580F30,1EF0,Y,,,,,object,
object_mbar_obj,1CAA000,1CAB9E0,1580F30,1582280,19E0,Y,,,,,object,
object_ikana_obj,1CAC000,1CC1BA0,1582280,158D070,15BA0,Y,,,,,object,
object_kz,1CC2000,1CD1900,158D070,15985A0,F900,Y,,,,,object,
object_tokei_turret,1CD2000,1CD5140,15985A0,159A000,3140,Y,,,,,object,
object_zog,1CD6000,1CFF180,159A000,15B9B90,29180,Y,,,,,object,
object_rotlift,1D00000,1D04E20,15B9B90,15BD160,4E20,Y,,,,,object,
object_posthouse_obj,1D05000,1D07980,15BD160,15BE490,2980,Y,,,,,object,
object_gi_mask09,1D08000,1D09760,15BE490,15BF2A0,1760,Y,,,,,object,
object_gi_mask14,1D0A000,1D0BF80,15BF2A0,15C0690,1F80,Y,,,,,object,
object_gi_mask15,1D0C000,1D0DB60,15C0690,15C1AD0,1B60,Y,,,,,object,
object_inibs_object,1D0E000,1D1CEE0,15C1AD0,15CA040,EEE0,Y,,,,,object,
object_tree,1D1D000,1D1EB60,15CA040,15CB250,1B60,Y,,,,,object,
object_kaizoku_obj,1D1F000,1D2A8A0,15CB250,15D2080,B8A0,Y,,,,,object,
object_gi_reserve_b_00,1D2B000,1D2C030,15D2080,15D2A80,1030,Y,,,,,object,
object_gi_reserve_c_00,1D2D000,1D2E0E0,15D2A80,15D3370,10E0,Y,,,,,object,
object_zob,1D2F000,1D40160,15D3370,15DDB70,11160,Y,,,,,object,
object_milkbar,1D41000,1D528B0,15DDB70,15E9930,118B0,Y,,,,,object,
object_dmask,1D53000,1D572C0,15E9930,15EC240,42C0,Y,,,,,object,
object_gi_reserve_c_01,1D58000,1D58F00,15EC240,15ECBB0,F00,Y,,,,,object,
object_zod,1D59000,1D669C0,15ECBB0,15F3820,D9C0,Y,,,,,object,
object_kumo30,1D67000,1D6A370,15F3820,15F61C0,3370,Y,,,,,object,
object_obj_yasi,1D6B000,1D6C460,15F61C0,15F70C0,1460,Y,,,,,object,
object_tanron1,1D6D000,1D6D010,15F70C0,15F70E0,10,Y,,,,,object,
object_tanron2,1D6E000,1D6F2A0,15F70E0,15F78C0,12A0,Y,,,,,object,
object_tanron3,1D70000,1D712A0,15F78C0,15F80A0,12A0,Y,,,,,object,
object_gi_magicmushroom,1D72000,1D72DE0,15F80A0,15F8A70,DE0,Y,,,,,object,
object_obj_chan,1D73000,1D764F0,15F8A70,15FAC80,34F0,Y,,,,,object,
object_gi_mask10,1D77000,1D78CC0,15FAC80,15FBCE0,1CC0,Y,,,,,object,
object_zos,1D79000,1D8F990,15FBCE0,160C1A0,16990,Y,,,,,object,
object_an2,1D90000,1D942E0,160C1A0,160FDB0,42E0,Y,,,,,object,
object_an3,1D95000,1D97A60,160FDB0,1612480,2A60,Y,,,,,object,
object_f40_switch,1D98000,1D98DF0,1612480,1612D60,DF0,Y,,,,,object,
object_lodmoon,1D99000,1D9CE20,1612D60,1615410,3E20,Y,,,,,object,
object_tro,1D9D000,1D9F960,1615410,1616080,2960,Y,,,,,object,
object_gi_mask12,1DA0000,1DA0F00,1616080,1616A40,F00,Y,,,,,object,
object_gi_mask23,1DA1000,1DA2510,1616A40,16176B0,1510,Y,,,,,object,
object_gi_bottle_21,1DA3000,1DA4CA0,16176B0,1618860,1CA0,Y,,,,,object,
object_gi_camera,1DA5000,1DA6860,1618860,1619910,1860,Y,,,,,object,
object_kamejima,1DA7000,1DBBEA0,1619910,1628420,14EA0,Y,,,,,object,
object_nb,1DBC000,1DC4C50,1628420,162D480,8C50,Y,,,,,object,
object_harfgibud,1DC5000,1DDB600,162D480,163C5C0,16600,Y,,,,,object,
object_zov,1DDC000,1DF2270,163C5C0,164BA60,16270,Y,,,,,object,
object_ah,1DF3000,1DFCE80,164BA60,1650E70,9E80,Y,,,,,object,
object_hgdoor,1DFD000,1DFED40,1650E70,1652440,1D40,Y,,,,,object,
object_dor01,1DFF000,1E00650,1652440,16530B0,1650,Y,,,,,object,
object_dor02,1E01000,1E02610,16530B0,1654220,1610,Y,,,,,object,
object_dor03,1E03000,1E044D0,1654220,16551B0,14D0,Y,,,,,object,
object_dor04,1E05000,1E06660,16551B0,1656120,1660,Y,,,,,object,
object_last_obj,1E07000,1E0BB20,1656120,1659DB0,4B20,Y,,,,,object,
object_redead_obj,1E0C000,1E0CBB0,1659DB0,165A830,BB0,Y,,,,,object,
object_ikninside_obj,1E0D000,1E1AE80,165A830,16646B0,DE80,Y,,,,,object,
object_iknv_obj,1E1B000,1E2E190,16646B0,16705D0,13190,Y,,,,,object,
object_pamera,1E2F000,1E3D180,16705D0,1678520,E180,Y,,,,,object,
object_hsstump,1E3E000,1E3F1E0,1678520,16794B0,11E0,Y,,,,,object,
object_zm,1E40000,1E4C890,16794B0,1682550,C890,Y,,,,,object,
object_al,1E4D000,1E5ABF0,1682550,168AD10,DBF0,Y,,,,,object,
object_tab,1E5B000,1E636C0,168AD10,168F790,86C0,Y,,,,,object,
object_secom_obj,1E64000,1E66CF0,168F790,16916A0,2CF0,Y,,,,,object,
object_dt,1E67000,1E72510,16916A0,1697740,B510,Y,,,,,object,
object_gi_mask03,1E73000,1E74EB0,1697740,1698A30,1EB0,Y,,,,,object,
object_cha,1E75000,1E76E10,1698A30,169A260,1E10,Y,,,,,object,
object_obj_dinner,1E77000,1E79640,169A260,169B850,2640,Y,,,,,object,
object_gi_reserve_b_01,1E7A000,1E7B6E0,169B850,169C7E0,16E0,Y,,,,,object,
object_lastday,1E7C000,1E7EA10,169C7E0,169E920,2A10,Y,,,,,object,
object_bai,1E7F000,1E871B0,169E920,16A3380,81B0,Y,,,,,object,
object_ikn_demo,1E88000,1E95CC0,16A3380,16AD8C0,DCC0,Y,,,,,object,
object_gi_fieldmap,1E96000,1E97820,16AD8C0,16AEB90,1820,Y,,,,,object,
object_big_fwall,1E98000,1E98AC0,16AEB90,16AF400,AC0,Y,,,,,object,
object_hunsui,1E99000,1E9A940,16AF400,16AFCA0,1940,Y,,,,,object,
object_uch,1E9B000,1E9FE60,16AFCA0,16B2810,4E60,Y,,,,,object,
object_tanron4,1EA0000,1EA0E80,16B2810,16B2D80,E80,Y,,,,,object,
object_tanron5,1EA1000,1EA22A0,16B2D80,16B3560,12A0,Y,,,,,object,
object_in2,1EA3000,1EAF050,16B3560,16BB6C0,C050,Y,,,,,object,
object_yb,1EB0000,1EB5F60,16BB6C0,16BE080,5F60,Y,,,,,object,
object_rz,1EB6000,1EC38F0,16BE080,16C5B60,D8F0,Y,,,,,object,
object_bjt,1EC4000,1EC63A0,16C5B60,16C7320,23A0,Y,,,,,object,
object_taru,1EC7000,1EC8CE0,16C7320,16C85A0,1CE0,Y,,,,,object,
object_moonston,1EC9000,1ECA230,16C85A0,16C96B0,1230,Y,,,,,object,
object_gi_schedule,1ECB000,1ECC8C0,16C96B0,16CA7B0,18C0,Y,,,,,object,
object_gi_stonemask,1ECD000,1ECE350,16CA7B0,16CB370,1350,Y,,,,,object,
object_zoraband,1ECF000,1ECFF40,16CB370,16CC080,F40,Y,,,,,object,
object_kepn_koya,1ED0000,1ED8090,16CC080,16D1170,8090,Y,,,,,object,
object_obj_usiyane,1ED9000,1EDB2E0,16D1170,16D26E0,22E0,Y,,,,,object,
object_gi_mask05,1EDC000,1EDDAC0,16D26E0,16D3640,1AC0,Y,,,,,object,
object_gi_mask11,1EDE000,1EDFE90,16D3640,16D4700,1E90,Y,,,,,object,
object_gi_mask20,1EE0000,1EE1840,16D4700,16D5660,1840,Y,,,,,object,
object_nnh,1EE2000,1EE4EA0,16D5660,16D71C0,2EA0,Y,,,,,object,
object_kzsaku,1EE5000,1EE6150,16D71C0,16D7750,1150,Y,,,,,object,
object_obj_milk_bin,1EE7000,1EE8A00,16D7750,16D8560,1A00,Y,,,,,object,
object_random_obj,1EE9000,1EEA2F0,16D8560,16D9100,12F0,Y,,,,,object,
object_kujiya,1EEB000,1EF11B0,16D9100,16DC540,61B0,Y,,,,,object,
object_kitan,1EF2000,1EF9FC0,16DC540,16E0600,7FC0,Y,,,,,object,
