File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
spot17_room_1,299F000,29B1360,19817B0,1988D00,12360,Y,,,,,room,
spot18_scene,29B2000,29BC450,1988D00,198E620,A450,Y,,,,,scene,
spot18_room_0,29BD000,29CF7D0,198E620,19963D0,127D0,Y,,,,,room,
spot18_room_1,29D0000,29D6200,19963D0,1999A10,6200,Y,,,,,room,
spot18_room_2,29D7000,29E89B0,1999A10,19A1C40,119B0,Y,,,,,room,
spot18_room_3,29E9000,2A06CF0,19A1C40,19AE990,1DCF0,Y,,,,,room,
market_day_scene,2A07000,2A09670,19AE990,19AFA20,2670,Y,,,,,scene,
market_day_room_0,2A0A000,2A0F870,19AFA20,19B0BC0,5870,Y,,,,,room,
market_night_scene,2A10000,2A12630,19B0BC0,19B1C10,2630,Y,,,,,scene,
market_night_room_0,2A13000,2A187A0,19B1C10,19B2D20,57A0,Y,,,,,room,
kenjyanoma_scene,2A19000,2A1C8F0,19B2D20,19B4020,38F0,Y,,,,,scene,
kenjyanoma_room_0,2A1D000,2A30110,19B4020,19BC6E0,13110,Y,,,,,room,
tokinoma_scene,2A31000,2A437A0,19BC6E0,19C31B0,127A0,Y,,,,,scene,
tokinoma_room_0,2A44000,2A5B1E0,19C31B0,19C9710,171E0,Y,,,,,room,
tokinoma_room_1,2A5C000,2A630D0,19C9710,19CBD60,70D0,Y,,,,,room,
link_home_scene,2A64000,2A65B60,19CBD60,19CC780,1B60,Y,,,,,scene,
link_home_room_0,2A66000,2A8DC80,19CC780,19D2DC0,27C80,Y,,,,,room,
kokiri_shop_scene,2A8E000,2A8E980,19D2DC0,19D3240,980,Y,,,,,scene,
kokiri_shop_room_0,2A8F000,2ABFC90,19D3240,19D9CC0,30C90,Y,,,,,room,
kokiri_home_scene,2AC0000,2AC0CC0,19D9CC0,19DA2A0,CC0,Y,,,,,scene,
kokiri_home_room_0,2AC1000,2AECC30,19DA2A0,19E17C0,2BC30,Y,,,,,room,
kakusiana_scene,2AED000,2AFA820,19E17C0,19E9EE0,D820,Y,,,,,scene,
kakusiana_room_0,2AFB000,2B022A0,19E9EE0,19EDE80,72A0,Y,,,,,room,
kakusiana_room_1,2B03000,2B08190,19EDE80,19F10A0,5190,Y,,,,,room,
kakusiana_room_2,2B09000,2B0B8C0,19F10A0,19F2720,28C0,Y,,,,,room,
kakusiana_room_3,2B0C000,2B11130,19F2720,19F5940,5130,Y,,,,,room,
kakusiana_room_4,2B12000,2B19960,19F5940,19FA870,7960,Y,,,,,room,
kakusiana_room_5,2B1A000,2B1E6E0,19FA870,19FDC90,46E0,Y,,,,,room,
kakusiana_room_6,2B1F000,2B24A70,19FDC90,1A00D60,5A70,Y,,,,,room,
kakusiana_room_7,2B25000,2B28FD0,1A00D60,1A034E0,3FD0,Y,,,,,room,
kakusiana_room_8,2B29000,2B2C630,1A034E0,1A04FF0,3630,Y,,,,,room,
kakusiana_room_9,2B2D000,2B32AD0,1A04FF0,1A080E0,5AD0,Y,,,,,room,
kakusiana_room_10,2B33000,2B38A30,1A080E0,1A0BD90,5A30,Y,,,,,room,
kakusiana_room_11,2B39000,2B416B0,1A0BD90,1A10590,86B0,Y,,,,,room,
kakusiana_room_12,2B42000,2B49E50,1A10590,1A14B40,7E50,Y,,,,,room,
kakusiana_room_13,2B4A000,2B50ED0,1A14B40,1A195A0,6ED0,Y,,,,,room,
entra_scene,2B51000,2B513E0,1A195A0,1A19790,3E0,Y,,,,,scene,
entra_room_0,2B52000,2B77B70,1A19790,1A1FD80,25B70,Y,,,,,room,
moribossroom_scene,2B78000,2B79900,1A1FD80,1A20EB0,1900,Y,,,,,scene,
moribossroom_room_0,2B7A000,2B7FEC0,1A20EB0,1A24060,5EC0,Y,,,,,room,
moribossroom_room_1,2B80000,2B8DAB0,1A24060,1A2A230,DAB0,Y,,,,,room,
syatekijyou_scene,2B8E000,2B9A2C0,1A2A230,1A30750,C2C0,Y,,,,,scene,
syatekijyou_room_0,2B9B000,2BA26F0,1A30750,1A327B0,76F0,Y,,,,,room,
shop1_scene,2BA3000,2BA32F0,1A327B0,1A32920,2F0,Y,,,,,scene,
shop1_room_0,2BA4000,2BCD7B0,1A32920,1A37340,297B0,Y,,,,,room,
hairal_niwa_scene,2BCE000,2BDF390,1A37340,1A40B20,11390,Y,,,,,scene,
hairal_niwa_room_0,2BE0000,2BEA8E0,1A40B20,1A43CA0,A8E0,Y,,,,,room,
ganon_tou_scene,2BEB000,2BEFB70,1A43CA0,1A46AD0,4B70,Y,,,,,scene,
ganon_tou_room_0,2BF0000,2C03AF0,1A46AD0,1A51390,13AF0,Y,,,,,room,
market_alley_scene,2C04000,2C05250,1A51390,1A51B20,1250,Y,,,,,scene,
market_alley_room_0,2C06000,2C7B700,1A51B20,1A60540,75700,Y,,,,,room,
spot20_scene,2C7C000,2C8DDC0,1A60540,1A69DA0,11DC0,Y,,,,,scene,
spot20_room_0,2C8E000,2C946D0,1A69DA0,1A6BFB0,66D0,Y,,,,,room,
market_ruins_scene,2C95000,2C96630,1A6BFB0,1A6C960,1630,Y,,,,,scene,
market_ruins_room_0,2C97000,2C99820,1A6C960,1A6D150,2820,Y,,,,,room,
entra_n_scene,2C9A000,2C9A430,1A6D150,1A6D370,430,Y,,,,,scene,
entra_n_room_0,2C9B000,2CC0B70,1A6D370,1A717B0,25B70,Y,,,,,room,
enrui_scene,2CC1000,2CC13E0,1A717B0,1A719B0,3E0,Y,,,,,scene,
enrui_room_0,2CC2000,2CE7B60,1A719B0,1A77190,25B60,Y,,,,,room,
market_alley_n_scene,2CE8000,2CE92F0,1A77190,1A77990,12F0,Y,,,,,scene,
market_alley_n_room_0,2CEA000,2D5F6F0,1A77990,1A825E0,756F0,Y,,,,,room,
hiral_demo_scene,2D60000,2D63D50,1A825E0,1A839A0,3D50,Y,,,,,scene,
hiral_demo_room_0,2D64000,2D64640,1A839A0,1A83B20,640,Y,,,,,room,
kokiri_home3_scene,2D65000,2D667A0,1A83B20,1A84580,17A0,Y,,,,,scene,
kokiri_home3_room_0,2D67000,2D9D610,1A84580,1A8DC00,36610,Y,,,,,room,
malon_stable_scene,2D9E000,2D9E670,1A8DC00,1A8DEE0,670,Y,,,,,scene,
malon_stable_room_0,2D9F000,2DCD250,1A8DEE0,1A94500,2E250,Y,,,,,room,
kakariko_scene,2DCE000,2DCEEA0,1A94500,1A94BC0,EA0,Y,,,,,scene,
kakariko_room_0,2DCF000,2DF9FC0,1A94BC0,1A997B0,2AFC0,Y,,,,,room,
bdan_boss_scene,2DFA000,2DFAE40,1A997B0,1A99F50,E40,Y,,,,,scene,
bdan_boss_room_0,2DFB000,2DFE020,1A99F50,1A9B910,3020,Y,,,,,room,
bdan_boss_room_1,2DFF000,2E040C0,1A9B910,1A9DDD0,50C0,Y,,,,,room,
FIRE_bs_scene,2E05000,2E09C00,1A9DDD0,1AA0510,4C00,Y,,,,,scene,
FIRE_bs_room_0,2E0A000,2E0E270,1AA0510,1AA24E0,4270,Y,,,,,room,
FIRE_bs_room_1,2E0F000,2E15FE0,1AA24E0,1AA5740,6FE0,Y,,,,,room,
hut_scene,2E16000,2E16510,1AA5740,1AA59B0,510,Y,,,,,scene,
hut_room_0,2E17000,2E405A0,1AA59B0,1AA9E80,295A0,Y,,,,,room,
daiyousei_izumi_scene,2E41000,2E4F000,1AA9E80,1AAF9A0,E000,Y,,,,,scene,
daiyousei_izumi_room_0,2E4F000,2E52910,1AAF9A0,1AB0D30,3910,Y,,,,,room,
hakaana_scene,2E53000,2E53A90,1AB0D30,1AB1230,A90,Y,,,,,scene,
hakaana_room_0,2E54000,2E5B8D0,1AB1230,1AB4DF0,78D0,Y,,,,,room,
yousei_izumi_tate_scene,2E5C000,2E64810,1AB4DF0,1AB9F60,8810,Y,,,,,scene,
yousei_izumi_tate_room_0,2E65000,2E692D0,1AB9F60,1ABB6C0,42D0,Y,,,,,room,
yousei_izumi_yoko_scene,2E6A000,2E76DA0,1ABB6C0,1AC0670,CDA0,Y,,,,,scene,
yousei_izumi_yoko_room_0,2E77000,2E7B010,1AC0670,1AC1CC0,4010,Y,,,,,room,
golon_scene,2E7C000,2E7C3A0,1AC1CC0,1AC1EB0,3A0,Y,,,,,scene,
golon_room_0,2E7D000,2EA31D0,1AC1EB0,1AC5D30,261D0,Y,,,,,room,
zoora_scene,2EA4000,2EA4390,1AC5D30,1AC5F10,390,Y,,,,,scene,
zoora_room_0,2EA5000,2ECB1E0,1AC5F10,1ACA570,261E0,Y,,,,,room,
drag_scene,2ECC000,2ECC3F0,1ACA570,1ACA760,3F0,Y,,,,,scene,
drag_room_0,2ECD000,2EF8E60,1ACA760,1ACFBB0,2BE60,Y,,,,,room,
alley_shop_scene,2EF9000,2EF95B0,1ACFBB0,1ACFE80,5B0,Y,,,,,scene,
alley_shop_room_0,2EFA000,2F20C30,1ACFE80,1AD4010,26C30,Y,,,,,room,
night_shop_scene,2F21000,2F21670,1AD4010,1AD4350,670,Y,,,,,scene,
night_shop_room_0,2F22000,2F4A960,1AD4350,1AD8B30,28960,Y,,,,,room,
impa_scene,2F4B000,2F4BD10,1AD8B30,1AD90E0,D10,Y,,,,,scene,
impa_room_0,2F4C000,2F72FA0,1AD90E0,1ADCE80,26FA0,Y,,,,,room,
labo_scene,2F73000,2F73EF0,1ADCE80,1ADD4F0,EF0,Y,,,,,scene,
