File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
ovl_En_Fr,EBAFB0,EBB120,D03D30,D03E50,170,Y,808FBBA0,808FBD10,170,0,actor,73
ovl_Obj_Oshihiki,EBB120,EBC9D0,D03E50,D04F80,18B0,Y,808FBD10,808FD5C0,18B0,0,actor,7A
ovl_Eff_Dust,EBC9D0,EBDDC0,D04F80,D05C00,13F0,Y,808FD5C0,808FE9B0,13F0,0,actor,7B
ovl_Bg_Umajump,EBDDC0,EBE730,D05C00,D062C0,970,Y,808FE9B0,808FF320,970,0,actor,7C
ovl_En_Insect,EBE730,EBFF30,D062C0,D07290,1800,Y,808FF320,80900B20,1800,0,actor,16
ovl_En_Butte,EBFF30,EC14C0,D07290,D08200,1590,Y,80900B20,809020B0,1590,0,actor,15
ovl_En_Fish,EC14C0,EC3D80,D08200,D09D90,28C0,Y,809020B0,80904970,28C0,0,actor,17
ovl_Item_Etcetera,EC3D80,EC41D0,D09D90,D0A0D0,450,Y,80904970,80904DC0,450,0,actor,80
ovl_Arrow_Fire,EC41D0,EC62B0,D0A0D0,D0BCA0,20E0,Y,80904DC0,80906EB0,20F0,10,actor,7D
ovl_Arrow_Ice,EC62B0,EC8170,D0BCA0,D0D510,1EC0,Y,80906EB0,80908D80,1ED0,10,actor,7E
ovl_Arrow_Light,EC8170,ECA010,D0D510,D0EDD0,1EA0,Y,80908D80,8090AC30,1EB0,10,actor,7F
ovl_Obj_Kibako,ECA010,ECB420,D0EDD0,D0FC00,1410,Y,8090AC30,8090C040,1410,0,actor,81
ovl_Obj_Tsubo,ECB420,ECD770,D0FC00,D111A0,2350,Y,8090C040,8090E390,2350,0,actor,82
ovl_En_Ik,ECD770,ED0390,D111A0,D12FD0,2C20,Y,8090E390,80910FB0,2C20,0,actor,84
ovl_Demo_Shd,ED0390,ED0420,D12FD0,D13030,90,Y,80910FB0,80911040,90,0,actor,89
ovl_En_Dns,ED0420,ED1DF0,D13030,D142E0,19D0,Y,80911040,80912A10,19D0,0,actor,8A
