File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
ovl_Bg_Spot18_Obj,C87610,C880D0,C87610,0,AC0,N,808B8910,808B93D0,AC0,0,actor,B9
ovl_Bg_Spot18_Shutter,C880D0,C88610,C880D0,0,540,N,808B93D0,808B9910,540,0,actor,1C4
ovl_Bg_Sst_Floor,C88610,C88C00,C88610,0,5F0,N,808B9910,808B9F00,5F0,0,actor,166
ovl_Bg_Toki_Hikari,C88C00,C89B40,C88C00,0,F40,N,808B9F00,808BAE40,F40,0,actor,6A
ovl_Bg_Toki_Swd,C89B40,C8B200,C89B40,0,16C0,N,808BAE40,808BC500,16C0,0,actor,6C
ovl_Bg_Treemouth,C8B200,C8C8E0,C8B200,0,16E0,N,808BC500,808BDBE0,16E0,0,actor,3E
ovl_Bg_Umajump,C8C8E0,C8CA60,C8C8E0,0,180,N,808BDBE0,808BDD60,180,0,actor,108
ovl_Bg_Vb_Sima,C8CA60,C8D200,C8CA60,0,7A0,N,808BDD60,808BE500,7A0,0,actor,AC
ovl_Bg_Ydan_Hasi,C8D200,C8DA40,C8D200,0,840,N,808BE500,808BED40,840,0,actor,50
ovl_Bg_Ydan_Maruta,C8DA40,C8E110,C8DA40,0,6D0,N,808BED40,808BF410,6D0,0,actor,51
ovl_Bg_Ydan_Sp,C8E110,C8F920,C8E110,0,1810,N,808BF410,808C0C20,1810,0,actor,F
ovl_Bg_Zg,C8F920,C8FE90,C8F920,0,570,N,808C0C20,808C1190,570,0,actor,177
ovl_Boss_Dodongo,C8FE90,C99AC0,C8FE90,0,9C30,N,808C1190,808CADC0,9C30,0,actor,27
ovl_Boss_Fd,C99AC0,CA1370,C99AC0,0,78B0,N,808CADC0,808D2670,78B0,0,actor,96
ovl_Boss_Fd2,CA1370,CA5570,CA1370,0,4200,N,808D2670,808D6870,4200,0,actor,A2
ovl_Boss_Ganon,CA5570,CC80C0,CA5570,0,22B50,N,808D6870,808FCF40,266D0,3B80,actor,E8
ovl_Boss_Ganon2,CC80C0,CD9CA0,CC80C0,0,11BE0,N,808FCF40,80910640,13700,1B20,actor,17A
ovl_Boss_Ganondrof,CD9CA0,CDF070,CD9CA0,0,53D0,N,80910640,80915A10,53D0,0,actor,52
