File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
ovl_En_Scopecoin,1056E80,10571C0,DD0C70,DD0F20,340,Y,80BDE5D0,80BDE910,340,0,actor,27C
ovl_En_Bjt,10571C0,1058050,DD0F20,DD1990,E90,Y,80BDE910,80BDF7A0,E90,0,actor,27D
ovl_En_Bomjima,1058050,105AD80,DD1990,DD3860,2D30,Y,80BDF7A0,80BE24D0,2D30,0,actor,27E
ovl_En_Bomjimb,105AD80,105D410,DD3860,DD5380,2690,Y,80BE24D0,80BE4B60,2690,0,actor,27F
ovl_En_Bombers,105D410,105E810,DD5380,DD62B0,1400,Y,80BE4B60,80BE5F60,1400,0,actor,280
ovl_En_Bombers2,105E810,105F950,DD62B0,DD6FF0,1140,Y,80BE5F60,80BE70A0,1140,0,actor,281
ovl_En_Bombal,105F950,10603F0,DD6FF0,DD78C0,AA0,Y,80BE70A0,80BE7B40,AA0,0,actor,282
ovl_Obj_Moon_Stone,10603F0,1060980,DD78C0,DD7D50,590,Y,80BE7B40,80BE80D0,590,0,actor,283
ovl_Obj_Mu_Pict,1060980,1060FF0,DD7D50,DD81E0,670,Y,80BE80D0,80BE8740,670,0,actor,284
ovl_Bg_Ikninside,1060FF0,1061620,DD81E0,DD8730,630,Y,80BE8740,80BE8D70,630,0,actor,285
ovl_Eff_Zoraband,1061620,1061A00,DD8730,DD8A90,3E0,Y,80BE8D70,80BE9150,3E0,0,actor,286
ovl_Obj_Kepn_Koya,1061A00,1061B60,DD8A90,DD8BC0,160,Y,80BE9150,80BE92B0,160,0,actor,287
ovl_Obj_Usiyane,1061B60,1062640,DD8BC0,DD9530,AE0,Y,80BE92B0,80BE9D90,AE0,0,actor,288
ovl_En_Nnh,1062640,1062960,DD9530,DD97B0,320,Y,80BE9D90,80BEA0B0,320,0,actor,289
ovl_Obj_Kzsaku,1062960,1062D20,DD97B0,DD9AB0,3C0,Y,80BEA0B0,80BEA470,3C0,0,actor,28A
ovl_Obj_Milk_Bin,1062D20,1062FB0,DD9AB0,DD9CE0,290,Y,80BEA470,80BEA700,290,0,actor,28B
ovl_En_Kitan,1062FB0,1063DB0,DD9CE0,DDA720,E00,Y,80BEA700,80BEB500,E00,0,actor,28C
ovl_Bg_Astr_Bombwall,1063DB0,1064620,DDA720,DDAE00,870,Y,80BEB500,80BEBD70,870,0,actor,28D
ovl_Bg_Iknin_Susceil,1064620,1065170,DDAE00,DDB5D0,B50,Y,80BEBD70,80BEC8C0,B50,0,actor,28E
ovl_En_Bsb,1065170,1069EB0,DDB5D0,DDEB50,4D40,Y,80BEC8C0,80BF1600,4D40,0,actor,28F
ovl_En_Recepgirl,1069EB0,106A650,DDEB50,DDF130,7A0,Y,80BF1600,80BF1DA0,7A0,0,actor,290
ovl_En_Thiefbird,106A650,106D800,DDF130,DE1490,31B0,Y,80BF1DA0,80BF4F60,31C0,10,actor,291
ovl_En_Jgame_Tsn,106D800,106F1C0,DE1490,DE2640,19C0,Y,80BF4F60,80BF6920,19C0,0,actor,292
ovl_Obj_Jgame_Light,106F1C0,10700B0,DE2640,DE2F70,EF0,Y,80BF6920,80BF7810,EF0,0,actor,293
ovl_Obj_Yado,10700B0,1070340,DE2F70,DE3190,290,Y,80BF7810,80BF7AB0,2A0,10,actor,294
ovl_Demo_Syoten,1070340,10718D0,DE3190,DE40C0,1590,Y,80BF7AB0,80BF9040,1590,0,actor,295
ovl_Demo_Moonend,10718D0,1071FE0,DE40C0,DE4600,710,Y,80BF9040,80BF9750,710,0,actor,296
ovl_Bg_Lbfshot,1071FE0,1072100,DE4600,DE46F0,120,Y,80BF9750,80BF9870,120,0,actor,297
ovl_Bg_Last_Bwall,1072100,1072A50,DE46F0,DE4E60,950,Y,80BF9870,80BFA1C0,950,0,actor,298
ovl_En_And,1072A50,1073160,DE4E60,DE5410,710,Y,80BFA1C0,80BFA8D0,710,0,actor,299
ovl_En_Invadepoh_Demo,1073160,1074C00,DE5410,DE6420,1AA0,Y,80BFA8D0,80BFC3F0,1B20,80,actor,29A
ovl_Obj_Danpeilift,1074C00,1075480,DE6420,DE6B10,880,Y,80BFC3F0,80BFCC70,880,0,actor,29B
ovl_En_Fall2,1075480,1075BD0,DE6B10,DE70D0,750,Y,80BFCC70,80BFD3C0,750,0,actor,29C
ovl_Dm_Al,1075BD0,1076250,DE70D0,DE7600,680,Y,80BFD3C0,80BFDA40,680,0,actor,29D
ovl_Dm_An,1076250,1077250,DE7600,DE81D0,1000,Y,80BFDA40,80BFEA40,1000,0,actor,29E
ovl_Dm_Ah,1077250,1077D10,DE81D0,DE89F0,AC0,Y,80BFEA40,80BFF500,AC0,0,actor,29F
ovl_Dm_Nb,1077D10,10780D0,DE89F0,DE8D30,3C0,Y,80BFF500,80BFF8C0,3C0,0,actor,2A0
ovl_En_Drs,10780D0,10784D0,DE8D30,DE9090,400,Y,80BFF8C0,80BFFCC0,400,0,actor,2A1
ovl_En_Ending_Hero,10784D0,1078820,DE9090,DE93A0,350,Y,80BFFCC0,80C00010,350,0,actor,2A2
ovl_Dm_Bal,1078820,1079210,DE93A0,DE9B00,9F0,Y,80C00010,80C00A00,9F0,0,actor,2A3
ovl_En_Paper,1079210,1079B30,DE9B00,DEA280,920,Y,80C00A00,80C01320,920,0,actor,2A4
ovl_En_Hint_Skb,1079B30,107C190,DEA280,DEBBB0,2660,Y,80C01320,80C03980,2660,0,actor,2A5
ovl_Dm_Tag,107C190,107CB80,DEBBB0,DEC2D0,9F0,Y,80C03980,80C04370,9F0,0,actor,2A6
ovl_En_Bh,107CB80,107D070,DEC2D0,DEC6F0,4F0,Y,80C04370,80C04860,4F0,0,actor,2A7
ovl_En_Ending_Hero2,107D070,107D2A0,DEC6F0,DEC8F0,230,Y,80C04860,80C04A90,230,0,actor,2A8
ovl_En_Ending_Hero3,107D2A0,107D4D0,DEC8F0,DECAF0,230,Y,80C04A90,80C04CC0,230,0,actor,2A9
ovl_En_Ending_Hero4,107D4D0,107D700,DECAF0,DECCF0,230,Y,80C04CC0,80C04EF0,230,0,actor,2AA
ovl_En_Ending_Hero5,107D700,107DAD0,DECCF0,DED040,3D0,Y,80C04EF0,80C052C0,3D0,0,actor,2AB
ovl_En_Ending_Hero6,107DAD0,107E1A0,DED040,DED620,6D0,Y,80C052C0,80C05990,6D0,0,actor,2AC
ovl_Dm_Gm,107E1A0,107F1A0,DED620,DEE1F0,1000,Y,80C05990,80C06990,1000,0,actor,2AD
ovl_Obj_Swprize,107F1A0,107F6E0,DEE1F0,DEE5F0,540,Y,80C06990,80C06ED0,540,0,actor,2AE
ovl_En_Invisible_Ruppe,107F6E0,107FA00,DEE5F0,DEE830,320,Y,80C06ED0,80C071F0,320,0,actor,2AF
ovl_Obj_Ending,107FA00,107FB80,DEE830,DEE960,180,Y,80C071F0,80C07370,180,0,actor,2B0
ovl_En_Rsn,107FB80,107FEE0,DEE960,DEEC10,360,Y,80C07370,80C076D0,360,0,actor,2B1
gameplay_keep,1080000,1112630,DEEC10,E3B2A0,92630,Y,,,,,object,
gameplay_field_keep,1113000,111C290,E3B2A0,E41C30,9290,Y,,,,,object,
gameplay_dangeon_keep,111D000,1140280,E41C30,E55E40,23280,Y,,,,,object,
gameplay_object_exchange_static,1141000,1141010,FFFFFFFF,FFFFFFFF,10,Y,,,,,object,
object_link_boy,1142000,114F890,E55E40,E5C3B0,D890,Y,,,,,object,
object_link_child,1150000,116E260,E5C3B0,E6A8D0,1E260,Y,,,,,object,
object_link_goron,116F000,1186A90,E6A8D0,E76880,17A90,Y,,,,,object,
object_link_zora,1187000,1199C40,E76880,E7F100,12C40,Y,,,,,object,
object_link_nuts,119A000,11A5A30,E7F100,E850E0,BA30,Y,,,,,object,
object_mask_ki_tan,11A6000,11A6AD0,E850E0,E857B0,AD0,Y,,,,,object,
object_mask_rabit,11A7000,11A83A0,E857B0,E86010,13A0,Y,,,,,object,
object_mask_skj,11A9000,11AA6E0,E86010,E87020,16E0,Y,,,,,object,
object_mask_truth,11AB000,11AC2A0,E87020,E87A40,12A0,Y,,,,,object,
object_mask_gibudo,11AD000,11ADDA0,E87A40,E88810,DA0,Y,,,,,object,
object_mask_json,11AE000,11AF360,E88810,E894A0,1360,Y,,,,,object,
object_mask_kerfay,11B0000,11B15C0,E894A0,E8A1D0,15C0,Y,,,,,object,
object_mask_bigelf,11B2000,11B54B0,E8A1D0,E8BD50,34B0,Y,,,,,object,
object_mask_kyojin,11B6000,11B6CA0,E8BD50,E8C5C0,CA0,Y,,,,,object,
object_mask_romerny,11B7000,11B8A10,E8C5C0,E8D590,1A10,Y,,,,,object,
object_mask_posthat,11B9000,11B9B50,E8D590,E8DC70,B50,Y,,,,,object,
object_mask_zacho,11BA000,11BB690,E8DC70,E8E970,1690,Y,,,,,object,
object_mask_stone,11BC000,11BD040,E8E970,E8F380,1040,Y,,,,,object,
object_mask_bree,11BE000,11BFDA0,E8F380,E904F0,1DA0,Y,,,,,object,
object_mask_gero,11C0000,11C2E90,E904F0,E91E30,2E90,Y,,,,,object,
object_mask_yofukasi,11C3000,11C4AA0,E91E30,E92AF0,1AA0,Y,,,,,object,
object_mask_meoto,11C5000,11C6CE0,E92AF0,E93710,1CE0,Y,,,,,object,
object_mask_dancer,11C7000,11C8B50,E93710,E94790,1B50,Y,,,,,object,
object_mask_bakuretu,11C9000,11CA200,E94790,E95360,1200,Y,,,,,object,
object_mask_bu_san,11CB000,11CC3F0,E95360,E95FC0,13F0,Y,,,,,object,
