File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
ovl_En_Bat,EAE6C0,EAFE50,CA74C0,CA8730,1790,Y,80A44A10,80A461B0,17A0,10,actor,15B
ovl_En_Sekihi,EAFE50,EB0530,CA8730,CA8CC0,6E0,Y,80A461B0,80A46890,6E0,0,actor,15C
ovl_En_Wiz,EB0530,EB41B0,CA8CC0,CAB790,3C80,Y,80A46890,80A4A510,3C80,0,actor,15D
ovl_En_Wiz_Brock,EB41B0,EB4870,CAB790,CABD30,6C0,Y,80A4A510,80A4ABD0,6C0,0,actor,15E
ovl_En_Wiz_Fire,EB4870,EB7660,CABD30,CADD60,2DF0,Y,80A4ABD0,80A4D9C0,2DF0,0,actor,15F
ovl_Eff_Change,EB7660,EB7B80,CADD60,CAE1E0,520,Y,80A4D9C0,80A4DEE0,520,0,actor,160
ovl_Dm_Statue,EB7B80,EB7C60,CAE1E0,CAE2A0,E0,Y,80A4DEE0,80A4DFC0,E0,0,actor,161
ovl_Obj_Fireshield,EB7C60,EB8BC0,CAE2A0,CAEEE0,F60,Y,80A4DFC0,80A4EF20,F60,0,actor,162
ovl_Bg_Ladder,EB8BC0,EB90A0,CAEEE0,CAF2D0,4E0,Y,80A4EF20,80A4F400,4E0,0,actor,163
ovl_En_Mkk,EB90A0,EBAC10,CAF2D0,CB06E0,1B70,Y,80A4F400,80A50F70,1B70,0,actor,164
ovl_Demo_Getitem,EBAC10,EBAFA0,CB06E0,CB09E0,390,Y,80A50F70,80A51300,390,0,actor,165
ovl_En_Dnb,EBAFA0,EBBF10,CB09E0,CB15E0,F70,Y,80A51300,80A52270,F70,0,actor,167
ovl_En_Dnh,EBBF10,EBC6C0,CB15E0,CB1C40,7B0,Y,80A52270,80A52A20,7B0,0,actor,168
ovl_En_Dnk,EBC6C0,EBD700,CB1C40,CB26C0,1040,Y,80A52A20,80A53A60,1040,0,actor,169
ovl_En_Dnq,EBD700,EBE9A0,CB26C0,CB33A0,12A0,Y,80A53A60,80A54D00,12A0,0,actor,16A
ovl_Bg_Keikoku_Saku,EBE9A0,EBEDB0,CB33A0,CB3710,410,Y,80A54D00,80A55110,410,0,actor,16C
ovl_Obj_Hugebombiwa,EBEDB0,EC1290,CB3710,CB4EB0,24E0,Y,80A55110,80A575F0,24E0,0,actor,16D
ovl_En_Firefly2,EC1290,EC1320,CB4EB0,CB4F10,90,Y,80A575F0,80A57680,90,0,actor,16E
ovl_En_Rat,EC1320,EC3970,CB4F10,CB6B60,2650,Y,80A57680,80A59CD0,2650,0,actor,16F
ovl_En_Water_Effect,EC3970,EC6330,CB6B60,CB87A0,29C0,Y,80A59CD0,80A5C690,29C0,0,actor,170
ovl_En_Kusa2,EC6330,ECA390,CB87A0,CBB4C0,4060,Y,80A5C690,80A62050,59C0,1960,actor,171
ovl_Bg_Spout_Fire,ECA390,ECAB20,CBB4C0,CBBB30,790,Y,80A62050,80A627E0,790,0,actor,172
ovl_En_Dy_Extra,ECAB20,ECB080,CBBB30,CBBFE0,560,Y,80A627E0,80A62D40,560,0,actor,175
